DD003926	D007035;D011782;D012021;D012640;D009207;D003128;D006429;D000006;D011141
DD006980	D007035;D018908;D011782;D012021;D012640;D000855;D006469;D015430;D002100;D001247;D005335;D013851;D002303;D015160;D005316;D019584;D006942;D002524;D001264;D002819;D006948;D009207;D014202;D002389;D003693;D003128;D008607;D006212;D009120;D009128;D009123;D013746;D006261;D005158;D014826;D011602;D004172;D000006;D003248;D004415;D041781;D007383;D006732;D006939;D006628;D003655
DD007037	D007035;D009127;D018908;D011782;D012021;D012640;D001049;D003371;D006469;D006935;D015430;D006314;D012892;D001247;D009767;D002303;D005316;D006942;D002524;D002819;D014202;D003693;D003128;D008607;D006212;D009120;D009128;D009222;D013746;D006261;D005158;D006429;D014826;D004244;D006312;D000857;D010292;D004172;D014717;D006685;D006472;D000006;D054058;D003248;D002032;D012913;D004438;D011697;D011141;D000419;D004489;D007040
DD005512	D007035;D003490;D012640;D003968;D003371;D006469;D015430;D006942;D002524;D006948;D008607;D006261;D011602;D000006;D003085;D003248;D004415;D005414;D006396;D011695;D000419;D005483;D010167
DD019966	D007035;D003490;D018908;D011782;D012021;D012640;D000855;D003968;D001049;D003371;D006469;D006935;D006985;D015430;D002100;D001247;D005335;D009767;D005316;D006942;D002524;D020234;D001264;D002819;D006948;D009207;D017109;D014202;D002389;D007805;D004401;D003693;D003128;D008607;D006212;D009128;D009123;D017116;D006261;D010148;D006429;D011602;D004244;D006930;D006987;D010292;D004172;D001750;D014717;D000006;D054058;D014098;D003248;D002032;D011697;D014103;D007088;D007383;D014313;D000550;D009846;D004412;D003655
DD022124	D007035;D012640;D003128;D008607;D053609
DD011183	D007035;D003490;D009127;D018908;D011782;D012021;D012640;D000855;D001049;D003371;D006469;D006935;D006985;D053120;D015430;D002100;D006314;D012892;D005335;D009767;D013851;D002303;D005130;D005316;D051346;D002558;D002524;D001264;D002819;D018476;D009207;D017109;D014202;D002389;D007805;D001039;D004401;D003693;D003128;D008607;D001308;D006212;D009128;D009123;D013746;D017116;D006261;D019547;D012585;D010148;D005158;D018589;D006429;D012133;D014826;D011602;D004244;D006312;D006317;D014012;D000857;D006930;D006941;D006987;D010292;D004408;D019575;D004172;D006423;D015354;D001750;D014717;D006685;D006472;D000006;D003085;D054058;D004433;D014098;D003248;D004415;D005414;D006356;D006606;D002032;D006396;D012913;D004438;D041781;D011695;D016553;D011697;D011141;D000419;D014103;D010591;D006313;D003639;D012001;D020069;D014550;D023341;D004489;D005222;D005483;D007383;D009041;D002559;D014313;D006732;D012607;D000788;D020250;D007040;D006316;D055154;D016534;D046088;D000550;D020795;D019591;D010167;D014884;D009846;D021501;D009155;D046089;D018458;D053448;D053591;D013494;D005207;D037061;D000370;D001044;D020235;D020238;D015875;D053201;D019569;D000381;D000849;D020324;D000648;D004688;D053202;D020236;D053158;D053584
DD008305	D007035;D003490;D009127;D018908;D012640;D006935;D002389;D003693;D009120;D009128;D009123;D009222;D014313;D005207
DD002249	D007035;D018908;D012640;D006935;D006985;D002303;D001264;D002819;D009207;D014202;D003693;D003128;D008607;D006212;D006261;D012133;D004244;D006317;D000857;D019575;D014717;D003639;D005311;D003655;D000381;D000648
DD013375	D007035;D009127;D011782;D012021;D012640;D000855;D001049;D006985;D015430;D012892;D001247;D005316;D019584;D001264;D002819;D006948;D009207;D017109;D014202;D002389;D003693;D003128;D008607;D006212;D009120;D009128;D009123;D017116;D006261;D010148;D011602;D004244;D014012;D006930;D010292;D003117;D004172;D014717;D000006;D003085;D003248;D004415;D002032;D014103;D005222;D005483;D009041;D003655;D002375
DD002056	D007035;D003490;D018908;D011782;D012021;D012640;D000855;D001049;D006935;D006985;D015430;D002100;D012892;D001247;D009767;D013851;D002303;D003693;D003128;D008607;D006212;D010148;D005158;D014826;D011602;D006930;D006941;D006987;D010292;D006685;D000006;D003248;D004438;D011695;D011141;D000419;D006456;D014103;D007040;D009846;D004412;D003655
DD001424	D007035;D012640;D000855;D003968;D001049;D003371;D006469;D006314;D012892;D005335;D009767;D002303;D005316;D006942;D003128;D008607;D006212;D017116;D006261;D012585;D010148;D005158;D011602;D004244;D006312;D010292;D001750;D000006;D004433;D014098;D003248;D004415;D005414;D014008;D011695;D011697;D000419;D014103;D005311;D014550;D002559;D014313;D020250;D006209;D014884;D009846
DD004927	D007035;D018908;D011782;D012021;D012640;D003968;D006469;D006935;D015430;D005335;D003128;D017116;D001750;D000006;D003085;D004415;D041781;D011697;D011141;D000419;D014884;D009846;D020324
DD013290	D007035;D003490;D018908;D011782;D012640;D003968;D001049;D003371;D006469;D006314;D005335;D009767;D002303;D006942;D002819;D009207;D020323;D014202;D002389;D001039;D003693;D003128;D008607;D017116;D006261;D019547;D006429;D004172;D006423;D000006;D003248;D014008;D011695;D016553;D011697;D000419;D014103;D006313;D005311;D014550;D002559;D014313;D014884
DD011008	D007035;D003490;D012640;D003371;D005335;D006942;D017116;D006261;D005158;D000006;D004438;D011695;D011697;D014884;D055665
DD014115	D007035;D018908;D012021;D012640;D003968;D001049;D006935;D006985;D015430;D018496;D005320;D009767;D013851;D002303;D015160;D005316;D006942;D003128;D008607;D009123;D006261;D005158;D011602;D004244;D010292;D019575;D000006;D012913;D016553;D011697;D011141;D000419;D005311;D012607;D006939;D007040;D009846;D020567;D004412
DD002177	D007035;D011782;D012640;D003968;D001049;D002100;D005335;D013851;D006942;D003128;D008607;D013746;D006261;D006429;D014826;D001750;D000006;D004415;D014008;D005926;D006209
DD014235	D007035;D005335;D005158;D006429
DD012206	D007035;D009127;D018908;D011782;D012640;D005335;D009767;D002303;D002819;D018476;D009207;D003693;D003128;D008607;D009120;D009128;D009123;D013746;D017116;D012585;D012133;D011602;D010292;D000006;D002032;D006456;D020069;D014313;D009846
DD013276	D007035;D012021;D012640;D000855;D001049;D015430;D009767;D006942;D013746;D017116;D006261;D018589;D011602;D006930;D010292;D000006;D003085;D003248;D004415;D005414;D006356;D006396;D011695;D016553
DD017219	D007035;D012640;D015430;D009767;D015160;D003693;D003128;D008607;D009123;D013746;D018589;D011602;D000006;D003248;D004415;D006396;D041781;D006209;D004884
DD017093	D007035;D012640;D006985;D005335;D009767;D002303;D005316;D003128;D005158;D041781;D011697
DD017114	D007035;D012640;D006985;D005335;D015160;D003128;D017116;D041781
DD010195	D007035;D003490;D011782;D012640;D000855;D001049;D006469;D015430;D002100;D009767;D002303;D005316;D006942;D003693;D003128;D008607;D006212;D013746;D017116;D006261;D010148;D005158;D018589;D006429;D011602;D006930;D000006;D003085;D003248;D004415;D002032;D006396;D004438;D041781;D011695;D016553;D011697;D000419;D006939;D009846;D004412
DD055371	D007035;D006935;D053120;D018496
DD011654	D007035;D003490;D011782;D012021;D012640;D001049;D003371;D006469;D006935;D006985;D015430;D018496;D009767;D002303;D005316;D003128;D008607;D006212;D006261;D006429;D014826;D011602;D000006;D054058;D006606;D012913;D011697;D004489;D004418;D007040;D009846;D016857
DD012128	D007035;D003490;D018908;D011782;D012640;D001049;D003371;D006469;D006935;D006985;D053120;D015430;D018496;D005335;D009767;D002303;D003128;D008607;D012133;D014826;D000006;D003248;D011697;D000419;D007040;D009846;D016857
DD000532	D007035;D018908;D012640;D000855;D001049;D003371;D006935;D006985;D002100;D018496;D009207;D003128;D006212;D006261;D006429;D004244;D000857;D010292;D014717;D000419;D005311;D007040;D009846;D016857;D020236
DD001929	D007035;D018908;D011782;D012021;D012640;D001049;D006935;D006985;D002303;D002524;D020234;D008580;D001039;D004401;D003693;D003128;D008607;D006261;D005158;D006429;D004244;D019575;D004172;D006423;D014717;D011695;D016553;D011697;D005311;D007040;D018458;D016857;D003655
DD004830	D007035;D003490;D009127;D018908;D011782;D012640;D001049;D006469;D006985;D015430;D012892;D005316;D002524;D001264;D002819;D009207;D002389;D007805;D001039;D003693;D003128;D008607;D006212;D009128;D009123;D013746;D006261;D010148;D006429;D011602;D004244;D004172;D006423;D014717;D005311;D009155;D002375
DD007027	D007035;D018908;D012640;D015430;D005335;D013851;D008607;D006261;D011141;D006732;D007040
DD002534	D007035;D003490;D011782;D012021;D012640;D001049;D003371;D006935;D006985;D012892;D018496;D005316;D002819;D009207;D014202;D004401;D003693;D003128;D008607;D006212;D009128;D006261;D006429;D011602;D004244;D019575;D006423;D015354;D014717;D005311;D018458;D016857;D003655;D000849;D000648
DD019586	D007035;D018908;D012021;D012640;D006935;D006985;D018496;D009767;D005130;D003128;D006261;D005158;D014012;D004172;D015354;D002559;D012607;D018458;D016857;D003655
DD004461	D007035;D018908;D011782;D012640;D009767;D005316;D003128;D008607;D009123;D006261;D006429;D019575;D006423;D011697;D000419;D006456;D009846;D000381
DD011225	D007035;D018908;D012021;D012640;D001049;D006935;D006985;D015430;D018496;D005320;D009767;D013851;D002303;D015160;D005316;D006942;D003128;D008607;D009123;D006261;D005158;D011602;D004244;D010292;D019575;D000006;D012913;D016553;D011697;D000419;D005311;D012607;D006939;D007040;D009846;D020567;D004412
DD008946	D007035;D003490;D003371;D006469;D006985;D002303;D002819;D003128;D006429;D014826;D006685;D004418
DD013927	D007035;D003490;D018908;D011782;D012021;D012640;D003968;D001049;D003371;D006469;D006935;D006985;D005335;D009767;D002303;D015160;D005316;D006942;D001039;D003128;D009128;D017116;D006261;D019547;D012585;D018589;D006429;D014826;D004244;D010292;D004172;D006423;D014717;D000006;D003085;D054058;D003248;D006396;D004438;D041781;D011695;D016553;D011697;D000419;D014103;D003639;D005311;D004489;D007383;D006732;D054068;D014884;D009846;D021501;D018458
DD004916	D007035;D003490;D010148;D010292;D016553;D011697
DD001778	D007035;D003490;D012640;D006469;D005130;D005316;D006942;D002819;D003128;D008607;D006261;D006429;D006472;D000006;D054058;D006396;D004438;D011695;D016553;D011697;D000419;D006456;D005311;D007383;D014884
DD004211	D007035;D003490;D011782;D012640;D003968;D006469;D018496;D002303;D003128;D009120;D009123;D006261;D005158;D006429;D006472;D004438;D011695;D016553;D011697;D006456;D005311;D014884;D009846;D055665
DD013921	D007035;D003490;D018908;D012640;D003968;D001049;D006469;D005335;D009767;D002303;D015160;D005130;D006942;D002524;D003693;D008607;D009120;D006261;D006429;D004244;D006472;D000006;D054058;D006396;D004438;D011695;D016553;D011697;D005311;D005483;D007383;D020236
DD007970	D007035;D000855;D015430;D002100;D005335;D008607;D006212;D011695
DD010198	D007035;D002100;D005335;D002524;D003128;D008607;D016553
DD000013	D007035;D012640;D006469;D015430;D005320;D015160;D005316;D006948;D008607;D009123;D005158;D000006;D014103;D005311;D006939;D020567
DD007232	D007035;D003490;D018908;D011782;D012021;D012640;D000855;D003968;D001049;D003371;D006469;D006935;D006985;D015430;D002100;D005335;D005320;D013851;D015160;D005316;D006942;D006948;D009207;D014202;D007805;D003128;D008607;D009120;D009128;D009123;D013746;D005158;D006429;D012133;D014826;D011602;D001750;D000006;D003085;D003248;D004415;D005414;D006606;D006396;D004438;D016553;D011697;D014103;D006313;D005311;D007040;D006316;D000550;D014884;D009846
DD001238	D007035;D003490;D011782;D012021;D012640;D001049;D006935;D015430;D018496;D002303;D005316;D001264;D009207;D007805;D004401;D003128;D008607;D009128;D009123;D005158;D006429;D019575;D005311;D009846;D016857
DD007235	D007035;D003490;D009127;D018908;D011782;D012021;D012640;D003968;D001049;D003371;D006469;D006935;D006985;D015430;D006314;D018496;D005320;D002303;D015160;D005316;D009207;D007805;D003128;D008607;D009128;D009123;D005158;D006429;D012133;D014826;D006317;D003248;D004415;D011695;D011141;D006313;D005311;D007040;D009846;D002639;D016857
DD003873	D007035;D012640;D003968;D006942;D008607;D010292
DD003668	D007035;D011782;D000855;D009767;D013851;D051346;D009128;D006429;D018458
DD006945	D007035;D018908;D011782;D012021;D005335;D019584;D009207;D009120;D009128;D006261;D011602;D010292;D014103;D005483;D006732;D005207;D015875;D015845
DD000137	D007035;D012640;D003968;D006935;D006985;D005316;D003128;D012133;D005311;D016857
DD000138	D007035;D003490;D018908;D011782;D012640;D000855;D003968;D001049;D003371;D006935;D006985;D015430;D002100;D002303;D005316;D002524;D003693;D003128;D008607;D009123;D013746;D006261;D004244;D006930;D014717;D000006;D000419;D005311;D006939;D007040;D009846;D003655
DD007662	D007035;D012640;D015430;D002100;D003128;D008607
DD002114	D007035;D003490;D018908;D011782;D012021;D012640;D003371;D006469;D002100;D006314;D005335;D009767;D002303;D015160;D006942;D002524;D020234;D001264;D002819;D006948;D009207;D014202;D004401;D003128;D008607;D006212;D009128;D009123;D013746;D017116;D006261;D019547;D012585;D005158;D006429;D012133;D014826;D004244;D006312;D014012;D000857;D006987;D010292;D006423;D015354;D001750;D014717;D006685;D000006;D003085;D054058;D004415;D011695;D011141;D000419;D014103;D020069;D005311;D007383;D006209;D019591;D021501;D020757
DD014883	D007035;D012640;D000855;D003968;D006935;D015430;D009767;D002303;D018476;D003693;D003128;D009120;D004244;D014717;D003248;D002032;D011141;D004489;D006939;D009846
DD006947	D007035;D018908;D011782;D012640;D003371;D006935;D006985;D015430;D002303;D003128;D008607;D009123;D009222;D013746;D006429;D003085;D003248;D053565;D007040;D009846
DD015362	D007035;D012640;D000855;D003968;D015430;D002100;D013851;D008607;D003248
DD007228	D007035;D003490;D012640;D000855;D003968;D001049;D015430;D002100;D013851;D014202;D008607;D011602;D004415;D000419
DD044342	D007035;D018908;D012640;D000855;D003968;D015430;D002100;D012892;D018496;D009767;D013851;D000857;D003248;D020567;D055948
DD013832	D007035;D018908;D012640;D000855;D001049;D015430;D009767;D002303;D002524;D007805;D003693;D003128;D006212;D020336;D010292;D006939;D020915
DD011502	D007035;D018908;D012640;D000855;D003968;D015430;D002100;D009767;D013851;D008607;D009123;D002032;D000419;D005311;D055948
DD013217	D007035;D012640;D000855;D006935;D015430;D002100;D013851;D006948;D003128;D011602;D010292;D002032
DD000707	D007035;D003490;D012640;D001049;D003371;D006985;D005316;D006942;D017109;D003128;D006212;D013746;D017116;D006261;D010292;D001750;D054058;D014098;D004415;D011695;D011697;D000419;D005483;D007383;D019462;D009846
DD048629	D007035
DD013398	D007035;D003490;D012021;D012640;D003968;D001049;D003371;D006935;D006985;D053120;D012892;D005320;D018476;D008607;D012133;D003085;D009058;D012913;D005311;D007040;D002639;D004884
DD016638	D007035;D018908;D012640;D006935;D053120;D012892;D009767;D002303;D003693;D003128;D006212;D010148;D003248;D009846;D016857
DD006470	D007035;D003490;D018908;D011782;D012640;D003968;D001049;D003371;D006469;D006935;D006985;D006314;D018496;D005335;D009767;D002303;D015160;D005130;D005316;D006942;D009207;D003128;D008607;D017116;D006261;D012585;D010148;D005158;D006429;D014826;D011602;D004244;D006312;D014012;D010292;D004172;D001750;D014717;D006685;D006472;D000006;D054058;D003248;D006396;D004438;D011695;D016553;D011697;D000419;D006456;D003639;D005311;D014550;D004489;D007383;D019462;D012607;D006939;D007040;D000550;D014884;D009846;D021501;D004412;D016857;D003655
DD012771	D007035;D003490;D012640;D001049;D006469;D006935;D006985;D018496;D002303;D003128;D006472;D000006;D006396;D019462;D007040;D018458;D003655
DD020896	D007035;D006261;D004244
DD018746	D007035;D018908;D000855;D018496;D005335;D009767;D000006;D000419
DD007431	D007035;D003490;D009127;D018908;D011782;D012021;D012640;D001049;D003371;D006469;D006935;D006985;D053120;D009767;D002303;D005130;D005316;D002558;D009207;D003693;D003128;D008607;D009128;D017116;D006261;D019547;D010148;D005158;D006429;D012133;D014826;D004172;D006423;D001750;D006472;D000006;D054058;D006606;D006456;D014103;D020069;D014550;D005483;D007383;D002559;D019462;D020250;D007040;D016534;D009846;D018458
DD012769	D007035;D003490;D011782;D012640;D003968;D001049;D006935;D006985;D002100;D002303;D006942;D003128;D006261;D006429;D000006;D006396;D005311;D007040;D014884;D009846;D003655
DD009102	D007035;D018908;D011782;D012640;D002100;D005335;D009767;D002303;D015160;D003693;D003128;D000006;D011695;D011697;D000419;D009846
DD000435	D007035;D011782;D012640;D001049;D006935;D012892;D014202;D003693;D003128;D006212;D006261;D004244;D011141;D005483;D020915
DD019970	D007035;D012640;D001049;D015430;D012892;D001264;D002819;D006948;D017109;D014202;D007805;D003693;D003128;D006212;D006261;D006429;D014012;D000006;D054058;D003639;D002375
DD009021	D007035;D012640;D012892;D006948;D014202;D003128;D010148;D006930;D003248;D003655;D002375
DD010939	D007035;D003490;D012640;D003693;D003128;D006212;D006261;D004244;D015875
DD000007	D007035;D011782;D012640;D001049;D003371;D005335;D009767;D005316;D003128;D000006;D003085;D003248;D006396;D004438;D009846;D021501
DD015168	D007035;D006314;D003128;D006317;D014012;D010292;D006316
DD050723	D007035;D003490;D018908;D011782;D012021;D012640;D006469;D006985;D015430;D006314;D005335;D009767;D051346;D002558;D002819;D009207;D003693;D003128;D008607;D009128;D013746;D017116;D019547;D012585;D010148;D005158;D006429;D004244;D014012;D000857;D006930;D006941;D006987;D010292;D004172;D001750;D000006;D003248;D004438;D014103;D020069;D014550;D002559;D006732;D018458
DD018882	D007035;D006935;D015430;D009120;D004244;D006930
DD006359	D007035;D012640;D002524;D003128;D009120
DD018883	D007035;D011782;D012640;D003128
DD007869	D007035;D018908;D011782;D003128;D017116;D010148;D010292;D004438;D010591;D007383
DD018409	D007035;D010148;D006930;D006987
DD009104	D007035;D018908;D011782;D012640;D006469;D053120;D002303;D003693;D003128;D006261;D019547;D005158;D011602;D010292;D000006;D003248;D007040;D018458
DD014949	D007035;D003490;D018908;D011782;D012021;D012640;D003371;D006469;D006935;D006314;D009767;D002303;D005130;D005316;D004401;D003128;D017116;D006261;D019547;D005158;D006429;D012133;D014826;D004244;D014012;D006930;D006941;D006987;D010292;D004172;D006423;D015354;D006685;D000006;D054058;D006396;D004438;D016553;D000419;D020069;D007383;D002559;D006732;D012607;D004418;D020795;D019591;D021501;D018437;D015875;D003655;D000648;D053584
DD006230	D007035;D003490;D018908;D006261;D010148;D006429;D011602;D006930;D006941;D006987;D010292;D006456;D010591
DD047928	D007035;D015430;D018496;D005320;D005316;D007805;D020567
DD018487	D007035;D003490;D018908;D012021;D012640;D003371;D006935;D006985;D015430;D002100;D009767;D002303;D015160;D018476;D006261;D004244;D054058;D000419;D004489;D007383;D019462;D000788;D016534;D002639
DD000140	D007035;D018908;D012640;D001049;D006935;D006985;D015430;D002303;D004401;D003693;D003128;D008607;D009123;D000006;D005311;D009846
DD007732	D007035;D003968;D015430;D009767;D014202
DD002252	D007035;D006985;D009846
DD015701	D007035;D011782;D012640;D003128;D018458
DD004556	D007035;D011782;D012021;D012640;D001049;D014202;D004401;D003128;D009128;D006261;D005158;D006429;D012133;D011602;D004244;D014012;D010292;D014717;D014103
DD005627	D007035;D003490;D009128;D006930;D006987
DD005383	D007035;D008607;D006987;D010292;D004438
DD012600	D003490;D009127;D018908;D011782;D012021;D001049;D003371;D006935;D002303;D020234;D014202;D008607;D009128;D009123;D017116;D006261;D019547;D012585;D006429;D011602;D010292;D001750;D014103;D007040;D048949
DD009202	D003490;D018908;D012021;D012640;D001049;D003371;D006469;D006935;D006985;D015430;D009767;D002303;D015160;D006942;D002819;D009207;D003128;D008607;D009123;D009222;D005158;D006429;D012133;D011602;D004244;D003117;D054058;D002032;D004438;D011695;D011697;D000419;D005311;D004489;D000788;D004418;D009846
DD012595	D003490;D018908;D011782;D012021;D012640;D006469;D006935;D006942;D003128;D008607;D006212;D009120;D006261;D012585;D006429;D014826;D011602;D004244;D006987;D010292;D004172;D014717;D006685;D000006;D003248;D004415;D006356;D011695;D016553;D011697;D000419;D007383;D014313;D007040;D009846
DD045743	D003490;D018908;D011782;D012021;D012640;D006469;D006935;D002100;D006942;D004401;D003128;D008607;D006212;D009120;D006261;D012585;D018589;D006429;D014826;D011602;D004244;D006987;D010292;D004172;D014717;D006685;D000006;D003248;D004415;D006356;D011695;D016553;D011697;D000419;D007383;D014313;D007040;D009846
DD009389	D003490;D003371;D006935;D015430;D002100;D018496;D004415;D019591
DD003586	D003490;D018908;D011782;D012021;D012640;D003968;D003371;D006469;D005335;D015160;D006942;D009207;D014202;D007805;D008607;D006212;D009123;D006261;D005158;D006429;D014826;D004244;D006312;D010292;D001750;D014717;D000006;D004415;D006396;D041781;D011695;D016553;D011697;D003639;D006732
DD012552	D003490;D012640;D003371;D001247;D006942;D006261;D014826;D006685;D000006;D004415;D006396;D000419
DD009232	D003490;D018908;D012640;D000855;D001049;D003371;D006469;D002100;D005335;D002303;D006942;D004401;D006261;D012585;D005158;D006429;D004244;D014012;D010292;D004172;D014717;D006685;D000006;D005862;D007383;D014313
DD013724	D003490;D018908;D012640;D003371;D006469;D015160;D003128;D008607;D009128;D017116;D006261;D006429;D014826;D011602;D004172;D006423;D001750;D000006;D003085;D003248;D006396;D011141;D007040;D006628;D016534;D004412
DD002277	D003490;D018908;D011782;D012021;D012640;D000855;D003371;D006469;D015430;D002100;D006314;D001247;D005335;D019584;D002524;D009207;D004401;D003128;D009123;D006261;D012585;D010148;D005158;D006429;D014826;D004244;D006312;D006987;D010292;D004172;D006423;D015354;D001750;D014717;D006685;D006472;D000006;D004433;D014098;D003248;D004415;D006356;D006396;D041781;D003639;D005262;D005483;D014313;D006732;D006628;D006316
DD005764	D003490;D011782;D012021;D012640;D000855;D001049;D003371;D006469;D053120;D015430;D012892;D009767;D017109;D014202;D008607;D009123;D017116;D006261;D018589;D014826;D011602;D006930;D006685;D003085;D004433;D003248;D004415;D005414;D006356;D006606;D002032;D006396;D012913;D014103;D004418;D055154;D006209;D005683;D000334;D004884
DD006505	D003490;D018908;D012021;D012640;D000855;D003968;D003371;D006985;D015430;D012892;D001247;D005335;D009767;D002303;D015160;D006942;D014202;D003128;D008607;D009222;D006261;D005158;D011602;D010292;D000006;D004415;D006396;D041781;D011695;D016553;D011697;D006456;D006939;D011694
DD011644	D003490;D018908;D011782;D012021;D012640;D001049;D003371;D006985;D015430;D012892;D001247;D005335;D005320;D002303;D005316;D002819;D002389;D003693;D003128;D008607;D006212;D009120;D013746;D017116;D006261;D012585;D005158;D006429;D011602;D004244;D006987;D010292;D019575;D004172;D001750;D014717;D006472;D000006;D003085;D054058;D003248;D005414;D002032;D004438;D016553;D011697;D000419;D007088;D014550;D004489;D006732;D006939;D009846;D004412;D048949;D053202
DD014262	D003490;D002303
DD014648	D003490;D003371;D006469;D001247;D009120;D017116;D012585;D010148;D004244;D010292;D004172;D006472;D003248;D006396;D004438;D041781;D006456;D007383;D004412
DD014657	D003490;D018908;D011782;D012640;D003371;D006469;D015430;D012892;D001247;D005335;D006942;D009207;D006261;D019547;D005158;D006429;D004244;D006312;D014012;D010292;D004172;D015354;D014717;D000006;D054058;D004438;D011695;D016553;D011697;D003639;D007383;D054068;D011694
DD006402	D003490;D012640;D003968;D006469;D001247;D005335;D015160;D006942;D002819;D003128;D008607;D006261;D011602;D006472;D000006;D016553;D011697;D006456;D003639;D011694
DD000743	D003490;D018908;D012640;D000855;D003968;D006469;D001247;D005335;D015160;D006942;D002819;D003128;D008607;D006261;D006429;D000006;D003085;D003248;D041781;D016553;D011697;D000419;D006456;D045262
DD000747	D003490;D003968;D001049;D006469;D015430;D001247;D006942;D017109;D008607;D006261;D006429;D011602;D004244;D014717;D000006;D003248;D004415;D006396;D006456;D007383;D010167
DD004802	D003490;D018908;D011782;D012640;D000855;D003968;D003371;D006469;D015430;D012912;D001247;D005335;D002303;D006942;D008607;D006261;D005158;D018589;D006429;D010292;D006685;D000006;D003085;D054058;D004415;D006356;D006396;D004438;D041781;D011695;D016553;D005483;D007383;D011694
DD013158	D003490;D000855;D006469;D015430;D005335;D006942;D006261;D000006;D004415;D006396;D016553;D014884
DD006406	D003490;D009127;D018908;D011782;D012021;D012640;D003371;D006469;D012912;D005335;D009767;D002303;D015160;D005130;D005316;D002524;D002819;D014202;D008580;D001039;D003128;D006212;D017116;D006261;D019547;D012585;D005158;D006429;D014826;D004244;D000857;D006987;D010292;D004172;D006423;D014717;D006685;D006472;D000006;D003085;D054058;D003248;D006396;D004438;D041781;D011695;D016553;D011697;D014103;D005862;D010591;D014550;D007383;D014313;D006732;D020250;D019591;D009846;D021501;D002639;D015875;D000381;D000849
DD009336	D003490;D018908;D011782;D012640;D006469;D003128;D008607;D006261;D010148;D000006;D004438
DD002644	D003490;D018908;D011782;D012021;D012640;D003968;D003371;D006469;D005335;D006942;D002524;D009207;D003128;D008607;D006212;D051474;D005158;D006429;D010292;D001750;D006472;D000006;D014098;D011695;D016553;D006732;D000550;D014884;D055665
DD005350	D003490;D018908;D012640;D006469;D005335;D004401;D003128;D008607;D009123;D017116;D005158;D006429;D014826;D011602;D010292;D004172;D000006;D054058;D014103;D020069;D014550;D014313;D006628;D019080
DD002276	D003490;D018908;D003371;D006469;D002100;D006314;D009767;D017116;D006261;D010148;D005158;D004244;D004172;D001750;D014717;D000006;D003085;D004433;D003248;D004415;D006396;D005483;D006628;D021501
DD008303	D003490;D005483
DD002345	D003490;D012021;D006314;D014202;D005158;D014826;D004244;D014012;D006732
DD006391	D003490;D018908;D011782;D012021;D012640;D003371;D006469;D015430;D006314;D005335;D015160;D005316;D002819;D009207;D003128;D008607;D009128;D009123;D017116;D006261;D019547;D012585;D005158;D006429;D014826;D004244;D014012;D006987;D010292;D004172;D006423;D014717;D006472;D000006;D003085;D006396;D004438;D041781;D006456;D014103;D007383;D019080;D016534;D000550;D018437
DD001862	D003490;D018908;D011782;D015430;D002100;D009767;D018476;D008607;D013746;D017116;D006429;D006472;D053565;D007383;D002559
DD010005	D003490;D003371;D006469;D006429;D007383;D006732
DD006521	D003490;D006942;D011602;D004172;D004415;D016553
DD005891	D003490;D008607;D005158;D011602;D006472;D014098;D009058;D006209
DD014060	D003490;D018908;D012640;D003371;D009207;D014202;D004401;D003128;D006212;D013746;D006261;D019547;D005158;D006429;D014826;D006987;D010292;D006472;D055154;D005926;D006209;D005207;D020385
DD001982	D003490;D011782;D001049;D003371;D006469;D006935;D006985;D006942;D003128;D009123;D014826;D006685;D004415;D009058;D007040
DD001986	D003490;D012021;D001049;D003371;D006935;D006985;D053120;D009767;D014202;D004244;D014717;D004418;D007040
DD001991	D003490;D012640;D003371;D006469;D006935;D006985;D053120;D006942;D014202;D008607;D006261;D011602;D004244;D012913;D004418;D007040
DD001988	D003490;D001049;D003371;D006469;D006935
DD006976	D003490;D018908;D011782;D001049;D003371;D006469;D006935;D006985;D015430;D002100;D018496;D009767;D002303;D015160;D006942;D003128;D008607;D006261;D014826;D006685;D004415;D012913;D041781;D011695;D016553;D005311;D004489;D004418;D007040;D016534;D002639;D016857
DD017563	D003490;D018908;D003371;D006469;D018496;D005335;D002303;D006942;D008607;D004438;D011695;D016553
DD054990	D003490;D012640;D001049;D003371;D006469;D006935;D006985;D053120;D015430;D018496;D005335;D006942;D003128;D008607;D006261;D014826;D004244;D014012;D014717;D016553;D011694
DD008173	D003490;D018908;D011782;D012640;D001049;D003371;D006469;D006935;D006985;D015430;D002100;D012892;D018496;D009767;D002303;D014202;D003693;D003128;D008607;D009123;D006261;D012133;D014826;D011602;D004415;D009058;D012913;D000419;D004418;D007040;D016857
DD011017	D003490;D003371;D006469;D053120;D003248
DD011649	D003490;D003371
DD001261	D003490;D011782;D001049;D003371;D006469;D006935;D006985;D053120;D009767;D003128;D008607;D012133;D000006;D007040
DD011656	D003490;D001049;D003371;D006469;D006935;D006985;D015430;D003128;D004418;D007040
DD011658	D003490;D012640;D001049;D003371;D006469;D006935;D006985;D015430;D018496;D005335;D006942;D003128;D008607;D006261;D014826;D004244;D014012;D014717;D016553;D011694
DD010996	D003490;D011782;D012640;D001049;D003371;D006469;D005335;D009767;D015160;D005316;D006942;D008607;D009128;D006261;D003085;D053584
DD011030	D003490;D012640;D001049;D003371;D006469;D006935;D013851;D005130;D019547;D012133;D014826;D000006;D020069;D006732;D006939;D004412
